,name_product,color,desc,cloth_path
77,City Escape Town Camo Long Sleeve Graphic Tee,Black,"Escape the everyday in this long sleeve tee from adidas. With a graphic on the front that celebrates exploration, this top brings an adventurous spirit to your downtime. Ribbing on the crewneck and cuffs keep the fit secure whether you're strolling city streets or hiking forest trails. A cotton single jersey build ensures lasting softness and comfort. When wanderlust strikes, this versatile staple has you covered.  The cotton in this product has been sourced through Better Cotton. Better Cotton is sourced via a chain of custody model called mass balance. This means that Better Cotton is not physically traceable to end products.  Find out more here: https://bettercotton.org/who-we-are/our-logo/",Cloth/000091_1.jpg
78,Two-Color Striped Polo Shirt,Grey Three / White,"Tee off in classic style. This adidas golf polo shirt has allover stripes that elevate your look on the course. The soft piqué fabric keeps you comfortable from first drive to final putt.   Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/000092_1.jpg
79,Adicross Desert Tee,White,Perfect your drive at the range in this adidas golf t-shirt. The all-cotton fabric feels soft and comfy. Eye-catching graphics show off your love for the game.,Cloth/000094_1.jpg
80,Ottoman Stripe Polo Shirt,Collegiate Navy / White,"Bring traditional style to your game in this adidas golf polo shirt. It's made of stretchy knit with a breathable feel. Side hem vents allow mobility. The subtle stripe graphic keeps your look on point from the course to the clubhouse.   Made with a series of recycled materials, and at least 60% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000095_1.jpg
81,Pop Classic Tee,Medium Grey Heather / Collegiate Navy,"Vintage details through a modern lens and inspired by the duality of skateboarding by Pop Trading Company, the Pop Classic Tee from adidas offers a single jersey cotton construction in a refined skate-inspired staple by Pop Trading Company and adidas.",Cloth/000096_1.jpg
82,Los Angeles Galaxy Marvel MLS Kick Childhood Cancer Pre-Match Jersey,Coll Royal C Ns-Sld / Multi,"Soccer assembles to help kick childhood cancer. Showing off a Marvel Avengers-inspired allover print, this adidas jersey will be worn pre-match by Los Angeles Galaxy players during Childhood Cancer Awareness Month. Displaying the campaign's gold-and-blue colors, it will keep you comfortable with moisture-wicking AEROREADY and soft interlock fabric.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/000097_1.jpg
83,Elevated 1/4-Zip Pullover Vest,Collegiate Navy,"Elevate your style on the course in this adidas golf vest. It's made of soft fabric with built-in stretch for full mobility as you play. The quarter-zip design with a stand-up collar ensures a cozy feel during cool-weather rounds.   Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000099_1.jpg
84,Adicolor Classics+ Short Sleeve Shirt (Gender Neutral),Black / Green,"The '90s and early 2000s pushed the influence of hip hop into mainstream culture — especially fashion. This adidas shirt pays homage to those vibes in a loose-fit silhouette made from textured spacer fabric. Branded snap buttons and a two-tone design give a nod to traditional baseball uniforms, and a coordinating Trefoil logo on the chest adds a fresh athletic touch. This shirt was made using UNITEFIT — an all-gender fit system that was created with a spectrum of sizes, genders and forms in mind.   A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/000100_1.jpg
85,Tiro 23 League Jersey,Black / White,"Born for the beautiful game. Its slim, streamlined fit, smooth fabric and moisture-absorbing AEROREADY make this adidas Tiro 23 League jersey your perfect teammate when you want to dominate the soccer pitch on a Sunday morning. The embroidered 3 Bar Logo and 3-Stripes tape show you mean business even before you cross that white line.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/000102_1.jpg
86,Adicross Mock Neck Polo Shirt,White,"Take your style, and your game, up a notch in this adidas golf polo shirt. Made of soft, lightweight fabric, it's got built-in stretch that lets you swing and flex comfortably. A contrast zip pocket on the lower back stashes extra tees and markers. The mock neck design delivers a modern look that wears well on and off the course.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000103_1.jpg
87,Dill Eyes Jersey,Multicolor / Black,"Using imagination, wit and a strong point of view, Jason Dill's built a lasting legacy in skateboarding. The Dill Jersey mixes his signature aesthetics with classic soccer style, adding striking washes of color from one of his paintings along with custom Dill art on the back.   This jersey was made using UNITEFIT — an all-gender fit system that was created with a spectrum of sizes, genders and forms in mind. Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000104_1.jpg
88,Adi Jacquard Mock Polo Shirt,Arctic Night F23 / Wild Teal S21,"Step up your style when you step up to the tee. This adidas golf polo shirt has a mock-neck design that gives you a little extra coverage and a lot of extra cachet on the course. Stretchy jacquard lets you swing and bend freely. An allover 3 Bar Logo print finishes the look.   Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/000106_1.jpg
89,Techfit Training Long Sleeve Tee,Black,"Cardio to arm day, this adidas base layer t-shirt will help you power through. Break your personal records in total comfort thanks to mesh on the upper back, where you need it most, and moisture-absorbing AEROREADY. Everything about this tee is made so you can move freely, like a dynamic shape and super-stretchy fabric.",Cloth/000107_1.jpg
90,Washington Conference Champ Men’s Tee,White / Ncaa-Wtn-6vb,Celebrate the Washington Huskies first conference championship since 2018 and a perfect 13-0 regular season! Get ready for bowl season with this adidas tee. Go Huskies!,Cloth/000108_1.jpg
91,Ultimate365 Print Polo Shirt,White,"When you need a little extra edge to help you shoot low, pull on this adidas golf polo shirt and swing for the pin. The lightweight construction offers year-round comfort on the course, and built-in stretch lets you comfortably follow through on your swing. You'll get style points as you play through thanks to the allover marbled print.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000111_1.jpg
92,Red Wings Hockey Tee,White / Red / Multi,Being a Red Wings fan is more than just watching every game. It's showing everyone you're a proud supporter too. This adidas tee reimagines hockey jersey style with a Hockey-inspired edge. The Detroit Red Wings crest lets the world know who you root for.,Cloth/000112_1.jpg
93,Ultimate Long Sleeve Tee,Wonder Silver F23,"This adidas long sleeve running t-shirt makes chilly-weather workouts feel better. It layers comfortably under a jacket thanks to the slim fit, or you can wear it on its own. Either way, it keeps you warm with its mock-neck design and thumbhole cuffs. Moisture-wicking AEROREADY helps you stay dry, and mesh on the sleeves and sides adds a breathable feel to every mile.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/000113_1.jpg
